,userId,movieId,rating,timestamp,is_test
763,10,2358,5.0,942766420,False
767,10,2611,5.0,942767029,False
770,10,2719,5.0,942766472,False
772,10,2923,5.0,942766515,False
774,10,3344,5.0,942766991,False
778,10,3571,5.0,942766515,False
779,10,3826,5.0,942766109,False
786,10,3926,5.0,942767121,False
794,11,1296,5.0,1391658423,False
797,11,1923,5.0,1391658556,False
799,11,2201,5.0,1391658440,False
800,11,2408,5.0,1391658667,False
807,11,7598,5.0,1391657861,False
808,11,27614,5.0,1391658574,False
809,11,49516,5.0,1391658450,False
826,11,105841,5.0,1391658157,False
827,11,107487,5.0,1391657798,False
840,12,2220,5.0,955407153,False
842,12,2235,5.0,968045354,False
866,12,4793,5.0,968045232,False
872,12,4825,5.0,968045142,False
879,12,4863,5.0,968045015,False
881,12,4865,5.0,968045015,False
885,12,4879,5.0,968044949,False
895,13,1356,5.0,1331380018,False
981,15,1050,5.0,997938500,False
985,15,1082,5.0,1044220302,False
992,15,1111,5.0,997938500,False
997,15,1149,5.0,1075142933,False
1028,15,1246,5.0,997938656,False
1032,15,1260,5.0,997938437,False
1036,15,1293,5.0,997938567,False
1037,15,1296,5.0,997938771,False
1039,15,1306,5.0,997938737,False
1073,15,1457,5.0,997938567,False
1091,15,1541,5.0,997938438,False
1093,15,1549,5.0,997938676,False
1105,15,1593,5.0,997938500,False
1108,15,1608,5.0,997938500,False
1133,15,1800,5.0,997938391,False
1140,15,1858,5.0,997938703,False
1142,15,1899,5.0,1058250570,False
1143,15,1903,5.0,997938346,False
1144,15,1904,5.0,997938346,False
1145,15,1908,5.0,997938500,False
1149,15,1912,5.0,997938140,False
1156,15,1923,5.0,997938727,False
1157,15,1924,5.0,997938358,False
1165,15,2041,5.0,997938905,False
1195,15,2193,5.0,997938760,False
1196,15,2196,5.0,997938438,False
1204,15,2206,5.0,997938438,False
1206,15,2208,5.0,997938822,False
1208,15,2210,5.0,997938466,False
1218,15,2221,5.0,997938712,False
1230,15,2244,5.0,997938151,False
1232,15,2247,5.0,997938171,False
1237,15,2252,5.0,997938346,False
1247,15,2267,5.0,997938500,False
1248,15,2270,5.0,997938451,False
1265,15,2307,5.0,997938162,False
1284,15,2407,5.0,997938219,False
1315,15,2617,5.0,997938346,False
1357,15,2859,5.0,997938834,False
1368,15,2912,5.0,1033345241,False
1385,15,2997,5.0,997938255,False
1457,15,3395,5.0,997939404,False
1473,15,3502,5.0,1033344897,False
1481,15,3571,5.0,997938438,False
1482,15,3572,5.0,1033344641,False
1546,15,3947,5.0,1040205655,False
1549,15,3959,5.0,997938894,False
1557,15,3997,5.0,997938310,False
1561,15,4006,5.0,997938800,False
1576,15,4083,5.0,997938310,False
1602,15,4210,5.0,1054449670,False
1613,15,4266,5.0,1034544304,False
1621,15,4300,5.0,997937876,False
1625,15,4317,5.0,997937786,False
1627,15,4320,5.0,1040205943,False
1646,15,4481,5.0,997937748,False
1681,15,4707,5.0,1465881231,False
1684,15,4730,5.0,997938346,False
1719,15,4915,5.0,997937700,False
1721,15,4948,5.0,1044348382,False
1722,15,4949,5.0,997937413,False
1731,15,4983,5.0,997937413,False
1740,15,4996,5.0,997937413,False
1749,15,5015,5.0,997937442,False
1767,15,5056,5.0,997937442,False
1783,15,5226,5.0,997937682,False
1794,15,5302,5.0,997937808,False
1803,15,5361,5.0,997938151,False
1845,15,5731,5.0,1033344023,False
1854,15,5873,5.0,1040206368,False
1857,15,5886,5.0,1033344055,False
1863,15,5903,5.0,1033939395,False
1870,15,5979,5.0,1033343841,False
1872,15,5993,5.0,1033343815,False
1882,15,6071,5.0,1044348382,False
1924,15,6445,5.0,1033344034,False
1930,15,6477,5.0,1033344357,False
1960,15,6893,5.0,1040205624,False
1965,15,6952,5.0,1040448133,False
2022,15,7787,5.0,1120209297,False
2071,15,8361,5.0,1082220175,False
2128,15,27131,5.0,1222575895,False
2130,15,27587,5.0,1416120087,False
2151,15,34493,5.0,1132469077,False
2217,15,52540,5.0,1222578057,False
2313,15,71286,5.0,1257734187,False
2348,15,80132,5.0,1316395554,False
2386,15,87781,5.0,1316395597,False
2410,15,90492,5.0,1361078138,False
2502,15,104228,5.0,1379040901,False
2567,15,116569,5.0,1425875406,False
2668,16,2704,5.0,1178363907,False
2673,16,3706,5.0,1137577616,False
2682,16,5772,5.0,1148214289,False
2697,17,1050,5.0,1127469450,False
2698,17,1111,5.0,1127469023,False
2703,17,1198,5.0,1127468896,False
2705,17,1235,5.0,1127469684,False
2710,17,1296,5.0,1127469297,False
2712,17,1318,5.0,1127469420,False
2719,17,1492,5.0,1127472949,False
2721,17,1541,5.0,1127469561,False
2730,17,1858,5.0,1127469000,False
2732,17,1903,5.0,1127468839,False
2734,17,1908,5.0,1127468595,False
2737,17,1913,5.0,1127468808,False
2738,17,1922,5.0,1127468822,False
2749,17,2089,5.0,1127469308,False
2753,17,2136,5.0,1127469568,False
2758,17,2206,5.0,1127469650,False
2760,17,2212,5.0,1127468800,False
2761,17,2213,5.0,1127469622,False
2764,17,2221,5.0,1127469002,False
2765,17,2230,5.0,1127469749,False
2766,17,2232,5.0,1127471445,False
2767,17,2235,5.0,1127470230,False
2768,17,2237,5.0,1127469169,False
2773,17,2246,5.0,1127469721,False
2774,17,2248,5.0,1127468791,False
2777,17,2252,5.0,1127468638,False
2782,17,2267,5.0,1127470095,False
2786,17,2348,5.0,1127470930,False
2788,17,2411,5.0,1127473298,False
2789,17,2464,5.0,1127468930,False
2796,17,2625,5.0,1127469905,False
2799,17,2653,5.0,1127468587,False
2809,17,2884,5.0,1127472570,False
2810,17,2921,5.0,1127470262,False
2813,17,3010,5.0,1127470918,False
2819,17,3066,5.0,1127468880,False
2821,17,3076,5.0,1127468938,False
2836,17,3467,5.0,1127469379,False
2840,17,3551,5.0,1127472530,False
2841,17,3571,5.0,1127469486,False
2842,17,3579,5.0,1127470677,False
2843,17,3594,5.0,1127470875,False
2844,17,3600,5.0,1127468906,False
2862,17,3959,5.0,1127469609,False
2863,17,3973,5.0,1127471286,False
2864,17,3997,5.0,1127469583,False
2866,17,4134,5.0,1127471284,False
2875,17,4435,5.0,1127468813,False
2882,17,4676,5.0,1127472406,False
2897,17,5226,5.0,1127469783,False
2900,17,5262,5.0,1127470830,False
2902,17,5404,5.0,1127471153,False
2903,17,5437,5.0,1127469334,False
2908,17,5848,5.0,1127468922,False
2912,17,5914,5.0,1127471176,False
2919,17,6017,5.0,1127470960,False
2922,17,6062,5.0,1127472353,False
2924,17,6105,5.0,1127475000,False
2951,17,7016,5.0,1127470498,False
2968,17,7530,5.0,1127474791,False
2981,17,7971,5.0,1127471166,False
2984,17,7987,5.0,1127470752,False
2996,17,8123,5.0,1127474398,False
3003,17,8371,5.0,1127473913,False
3006,17,8587,5.0,1127470520,False
3007,17,8700,5.0,1127469051,False
3009,17,8771,5.0,1127473707,False
3012,17,8981,5.0,1127470503,False
3016,17,9228,5.0,1127470713,False
3033,17,9950,5.0,1127470724,False
3035,17,9958,5.0,1127470911,False
3039,17,28317,5.0,1127471031,False
3042,17,28773,5.0,1127469035,False
3045,17,32410,5.0,1127469049,False
3048,17,33587,5.0,1127470680,False
3053,17,35437,5.0,1127470435,False
3062,18,1032,5.0,856006885,False
3115,19,1016,5.0,855191930,False
3128,19,1047,5.0,855191517,False
3145,19,1111,5.0,855191324,False
3156,19,1162,5.0,855191226,False
3174,19,1230,5.0,855192308,False
3183,19,1262,5.0,855193220,False
3189,19,1288,5.0,855191383,False
3192,19,1296,5.0,855191226,False
3194,19,1306,5.0,855191584,False
3195,19,1307,5.0,855191622,False
3196,19,1308,5.0,855191654,False
3199,19,1326,5.0,855191383,False
3216,19,1356,5.0,855192120,False
3217,19,1357,5.0,855193770,False
3250,19,1465,5.0,855193892,False
3264,19,1501,5.0,855191228,False
3270,19,1515,5.0,855193012,False
3277,19,1531,5.0,855193358,False
3278,19,1534,5.0,855192910,False
3295,19,1595,5.0,855195077,False
3296,19,1596,5.0,855191553,False
3299,19,1608,5.0,855190128,False
3314,19,1750,5.0,855191289,False
3324,19,1858,5.0,855191478,False
3327,19,1898,5.0,855192178,False
3330,19,1904,5.0,855191430,False
3332,19,1911,5.0,855192582,False
3334,19,1913,5.0,855191654,False
3337,19,1916,5.0,855192773,False
3340,19,1923,5.0,855191517,False
3342,19,1928,5.0,855192419,False
3349,19,1951,5.0,855192279,False
3350,19,1953,5.0,855192178,False
3355,19,1968,5.0,855192582,False
3356,19,1969,5.0,855192254,False
3363,19,2029,5.0,855192033,False
3366,19,2041,5.0,855190467,False
3368,19,2060,5.0,855190606,False
3384,19,2095,5.0,855192001,False
3385,19,2097,5.0,855191517,False
3395,19,2136,5.0,855191430,False
3401,19,2178,5.0,855192496,False
3402,19,2179,5.0,855192717,False
3406,19,2196,5.0,855191622,False
3415,19,2207,5.0,855191775,False
3416,19,2208,5.0,855191478,False
3418,19,2211,5.0,855192454,False
3420,19,2213,5.0,855191553,False
3424,19,2217,5.0,855192090,False
3426,19,2219,5.0,855191517,False
3427,19,2220,5.0,855192558,False
3428,19,2221,5.0,855191584,False
3429,19,2222,5.0,855191740,False
3430,19,2225,5.0,855191846,False
3432,19,2228,5.0,855191882,False
3434,19,2231,5.0,855192061,False
3437,19,2238,5.0,855192347,False
3439,19,2242,5.0,855191882,False
3448,19,2254,5.0,855192033,False
3449,19,2257,5.0,855192279,False
3450,19,2258,5.0,855192033,False
3452,19,2260,5.0,855192001,False
3453,19,2261,5.0,855192347,False
3461,19,2270,5.0,855192178,False
3474,19,2288,5.0,855191816,False
3495,19,2344,5.0,855192636,False
3498,19,2348,5.0,855192496,False
3500,19,2354,5.0,855190606,False
3516,19,2387,5.0,855192033,False
3521,19,2394,5.0,855192061,False
3559,20,1720,5.0,1224043166,False
3561,20,1745,5.0,1224043160,False
3563,20,1780,5.0,1238729772,False
3572,20,2148,5.0,1224043170,False
3584,20,2580,5.0,1238729865,False
3585,20,2680,5.0,1224042771,False
3591,20,3690,5.0,1238731025,False
3609,20,8212,5.0,1224043242,False
3616,20,32116,5.0,1224043273,False
3620,20,52471,5.0,1224043232,False
3625,20,65285,5.0,1238731016,False
3665,21,1589,5.0,853846400,False
3675,21,1750,5.0,853848506,False
3682,21,1912,5.0,853848342,False
3684,21,1914,5.0,853850835,False
3689,21,1923,5.0,853850699,False
3694,21,1953,5.0,853850752,False
3696,21,1969,5.0,853850728,False
3718,21,2136,5.0,853847612,False
3719,21,2148,5.0,853846639,False
3720,21,2173,5.0,853852208,False
3724,21,2198,5.0,853847813,False
3728,21,2206,5.0,853851732,False
3732,21,2217,5.0,853851024,False
3735,21,2224,5.0,853850791,False
3736,21,2225,5.0,853850728,False
3740,21,2240,5.0,853848082,False
3745,21,2254,5.0,853850835,False
3756,21,2287,5.0,853850791,False
3766,21,2303,5.0,853850997,False
3812,22,1551,5.0,1131663387,False
3817,22,1589,5.0,1131663268,False
3820,22,1648,5.0,1131663139,False
3830,22,2198,5.0,1131663397,False
3831,22,2200,5.0,1131663177,False
3834,22,2210,5.0,1131662093,False
3841,22,2291,5.0,1131663232,False
3913,22,4081,5.0,1131662155,False
3943,22,5226,5.0,1131662110,False
3957,22,5993,5.0,1131662640,False
3962,22,6349,5.0,1131662096,False
4007,22,38729,5.0,1131663664,False
4047,23,1318,5.0,1148668964,False
4093,23,1858,5.0,1148670263,False
4100,23,1908,5.0,1148669850,False
4104,23,1912,5.0,1148669852,False
4109,23,1923,5.0,1148669082,False
4121,23,1954,5.0,1148669329,False
4138,23,2097,5.0,1148671542,False
4143,23,2172,5.0,1148670101,False
4152,23,2197,5.0,1148670172,False
4158,23,2204,5.0,1148669072,False
4161,23,2208,5.0,1148670275,False
4165,23,2213,5.0,1148669055,False
4168,23,2219,5.0,1148669822,False
4189,23,2251,5.0,1148671642,False
4199,23,2267,5.0,1148671808,False
4204,23,2280,5.0,1148670134,False
4210,23,2293,5.0,1148728738,False
4243,23,2682,5.0,1148670981,False
4246,23,2721,5.0,1148670121,False
4250,23,2748,5.0,1148669787,False
4254,23,2860,5.0,1148671375,False
4294,23,3068,5.0,1148671632,False
4300,23,3176,5.0,1148672486,False
4304,23,3186,5.0,1148671801,False
4315,23,3321,5.0,1148669024,False
4321,23,3351,5.0,1148671652,False
4347,23,3692,5.0,1148670082,False
4358,23,3731,5.0,1148672620,False
4383,23,4067,5.0,1148673055,False
4386,23,4083,5.0,1148670143,False
4398,23,4176,5.0,1148672449,False
4406,23,4310,5.0,1148671686,False
4410,23,4386,5.0,1148728875,False
4449,23,4949,5.0,1148673043,False
4499,23,5914,5.0,1148669659,False
4500,23,5963,5.0,1148673020,False
4501,23,5967,5.0,1148673264,False
4502,23,5973,5.0,1148668997,False
4520,23,6225,5.0,1148671005,False
4552,23,6902,5.0,1148671465,False
4559,23,6989,5.0,1148669635,False
4561,23,6992,5.0,1148671728,False
4565,23,7016,5.0,1148670462,False
4600,23,7874,5.0,1148673160,False
4603,23,7918,5.0,1148721147,False
4628,23,8136,5.0,1148672629,False
4669,23,9955,5.0,1148671738,False
4680,23,27242,5.0,1148672259,False
4696,23,34166,5.0,1148728740,False
4740,24,1296,5.0,849282414,False
4773,25,2073,5.0,859625254,False
4776,25,2358,5.0,859625974,False
4828,26,3542,5.0,1352058619,False
4829,26,3571,5.0,1354752806,False
4840,26,5011,5.0,1351545050,False
4864,26,7016,5.0,1352597728,False
4878,26,9798,5.0,1352058660,False
4882,26,28831,5.0,1351544753,False
4895,26,45191,5.0,1353708699,False
4896,26,45195,5.0,1351545082,False
4908,26,51872,5.0,1352597714,False
4915,26,55286,5.0,1352058561,False
4926,26,59559,5.0,1352597791,False
4928,26,60369,5.0,1352058657,False
4930,26,60784,5.0,1352597790,False
4932,26,61684,5.0,1352920912,False
4937,26,66514,5.0,1352597777,False
4957,27,1527,5.0,939079002,False
4964,27,2704,5.0,939080090,False
4974,27,3762,5.0,939076519,False
4975,27,3858,5.0,939076519,False
4977,28,1058,5.0,938944078,False
4979,28,1345,5.0,938944923,False
4980,28,1898,5.0,938944407,False
4981,28,1899,5.0,938944744,False
4982,28,1902,5.0,938944550,False
4985,28,1908,5.0,938944975,False
4988,28,1920,5.0,938942682,False
4990,28,1926,5.0,938942821,False
4993,28,2059,5.0,938944408,False
4994,28,2079,5.0,938943028,False
4996,28,2203,5.0,938943524,False
4998,28,2219,5.0,938943150,False
4999,28,2225,5.0,938944457,False
5000,28,2250,5.0,938943202,False
5001,28,2252,5.0,938944923,False
5002,28,2267,5.0,938943028,False
5003,28,2296,5.0,938944505,False
5005,28,2366,5.0,938944636,False
5007,28,2617,5.0,938942458,False
5011,28,2945,5.0,938943202,False
5016,28,3109,5.0,938944457,False
5017,28,3202,5.0,938943408,False
5020,28,3324,5.0,938944237,False
5023,28,3571,5.0,938944505,False
5024,28,3583,5.0,938943879,False
5035,29,3571,5.0,1313927206,False
5042,29,7502,5.0,1313927249,False
5046,29,59559,5.0,1313927309,False
5056,30,1021,5.0,945276705,False
5064,30,1050,5.0,945113887,False
5065,30,1052,5.0,945122740,False
5070,30,1110,5.0,945122218,False
5074,30,1150,5.0,945122277,False
5076,30,1161,5.0,948166619,False
5094,30,1282,5.0,964459362,False
5096,30,1296,5.0,994439589,False
5097,30,1300,5.0,945122065,False
5099,30,1318,5.0,945112993,False
5100,30,1337,5.0,945121922,False
5102,30,1348,5.0,945114800,False
5103,30,1349,5.0,945277064,False
5105,30,1356,5.0,945122709,False
5115,30,1412,5.0,945114031,False
5121,30,1428,5.0,945115767,False
5127,30,1454,5.0,945276439,False
5128,30,1457,5.0,945122219,False
5133,30,1474,5.0,945115411,False
5140,30,1508,5.0,945122127,False
5141,30,1509,5.0,945122648,False
5142,30,1515,5.0,945114031,False
5146,30,1527,5.0,945121654,False
5156,30,1555,5.0,945115684,False
5161,30,1588,5.0,945276393,False
5163,30,1590,5.0,945115727,False
5167,30,1595,5.0,945122884,False
5170,30,1608,5.0,945121703,False
5171,30,1628,5.0,946162223,False
5173,30,1647,5.0,945276778,False
5185,30,1805,5.0,945277026,False
5188,30,1858,5.0,945113250,False
5190,30,1898,5.0,945123379,False
5195,30,1912,5.0,945113329,False
5196,30,1913,5.0,945113429,False
5199,30,1920,5.0,945114843,False
5200,30,1921,5.0,945115217,False
5201,30,1922,5.0,945280543,False
5202,30,1923,5.0,945123035,False
5204,30,1928,5.0,945123334,False
5227,30,2079,5.0,945294292,False
5233,30,2089,5.0,948167359,False
5238,30,2094,5.0,945121755,False
5239,30,2095,5.0,945113694,False
5240,30,2096,5.0,945294381,False
5251,30,2179,5.0,945114819,False
5258,30,2198,5.0,945294292,False
5261,30,2207,5.0,945113377,False
5262,30,2208,5.0,945123246,False
5265,30,2213,5.0,945114231,False
5268,30,2220,5.0,945294381,False
5269,30,2221,5.0,945123035,False
5271,30,2225,5.0,948166414,False
5273,30,2227,5.0,945294292,False
5274,30,2228,5.0,945123065,False
5275,30,2231,5.0,945114800,False
5276,30,2234,5.0,945123522,False
5279,30,2242,5.0,945114495,False
5284,30,2250,5.0,945123210,False
5285,30,2252,5.0,945123065,False
5288,30,2263,5.0,945114843,False
5290,30,2266,5.0,945115218,False
5291,30,2267,5.0,945112993,False
5292,30,2270,5.0,951010688,False
5294,30,2272,5.0,945123246,False
5295,30,2276,5.0,945114271,False
5296,30,2277,5.0,945122526,False
5302,30,2292,5.0,945123170,False
5311,30,2333,5.0,945295702,False
5314,30,2343,5.0,945122846,False
5319,30,2358,5.0,945113981,False
5320,30,2366,5.0,945277990,False
5330,30,2394,5.0,945114495,False
5331,30,2395,5.0,945294509,False
5339,30,2466,5.0,945114724,False
5349,30,2584,5.0,946162247,False
5353,30,2608,5.0,945276984,False
5354,30,2610,5.0,945276587,False
5357,30,2617,5.0,945113887,False
5361,30,2645,5.0,945116175,False
5364,30,2674,5.0,945123741,False
5365,30,2682,5.0,946162223,False
5368,30,2694,5.0,945114071,False
5370,30,2704,5.0,945121832,False
5371,30,2711,5.0,945277361,False
5374,30,2729,5.0,945116296,False
5378,30,2784,5.0,951010688,False
5386,30,2873,5.0,945122010,False
5390,30,2892,5.0,945122605,False
5400,30,2954,5.0,945114883,False
5405,30,2960,5.0,945114800,False
5406,30,2961,5.0,945294381,False
5407,30,2962,5.0,945114883,False
5412,30,2997,5.0,945123317,False
5422,30,3023,5.0,1039070774,False
5425,30,3028,5.0,945113656,False
5428,30,3065,5.0,945294381,False
5457,30,3160,5.0,945280501,False
5464,30,3194,5.0,945114961,False
5465,30,3231,5.0,945276882,False
5468,30,3243,5.0,945115900,False
5479,30,3268,5.0,1037583956,False
5480,30,3269,5.0,945278188,False
5483,30,3289,5.0,945114406,False
5484,30,3291,5.0,945122526,False
5486,30,3300,5.0,945115512,False
5493,30,3321,5.0,945122794,False
5496,30,3336,5.0,945115270,False
5500,30,3353,5.0,945276439,False
5501,30,3355,5.0,948166591,False
5508,30,3391,5.0,948167472,False
5509,30,3396,5.0,945117110,False
5531,30,3474,5.0,945294381,False
5532,30,3490,5.0,945115345,False
5555,30,3599,5.0,945113775,False
5557,30,3611,5.0,949984748,False
5566,30,3687,5.0,945118470,False
5573,30,3729,5.0,945114961,False
5576,30,3739,5.0,948166619,False
5582,30,3762,5.0,945118236,False
5583,30,3763,5.0,945118516,False
5592,30,3797,5.0,951010736,False
5601,30,3852,5.0,945115018,False
5603,30,3858,5.0,945118093,False
5613,30,3917,5.0,945113844,False
5614,30,3918,5.0,945115548,False
5615,30,3929,5.0,945123854,False
5617,30,3944,5.0,945295703,False
5620,30,3952,5.0,945115628,False
5626,30,3973,5.0,945123170,False
5630,30,3987,5.0,945294641,False
5633,30,4006,5.0,945113775,False
5639,30,4038,5.0,1014613565,False
5644,30,4068,5.0,945113694,False
5653,30,4101,5.0,945115727,False
5654,30,4102,5.0,945294641,False
5659,30,4111,5.0,945113057,False
5660,30,4114,5.0,948069950,False
5669,30,4160,5.0,949713340,False
5677,30,4198,5.0,948070040,False
5684,30,4246,5.0,948164324,False
5698,30,4298,5.0,951007880,False
5703,30,4358,5.0,986008589,False
5705,30,4360,5.0,952743252,False
5707,30,4362,5.0,952742834,False
5724,30,4468,5.0,960918333,False
5737,30,4513,5.0,956970748,False
5745,30,4543,5.0,954814639,False
5762,30,4683,5.0,960917558,False
5771,30,4713,5.0,960818373,False
5774,30,4735,5.0,986739028,False
5776,30,4753,5.0,963756658,False
5791,30,4952,5.0,986008260,False
5797,30,5007,5.0,986738498,False
5798,30,5008,5.0,994457943,False
5802,30,5014,5.0,1001961206,False
5806,30,5027,5.0,994439405,False
5808,30,5033,5.0,980135286,False
5809,30,5034,5.0,980818214,False
5810,30,5037,5.0,986735749,False
5819,30,5088,5.0,1002769931,False
5828,30,5148,5.0,994457943,False
5831,30,5211,5.0,986008618,False
5835,30,5239,5.0,990924261,False
5838,30,5263,5.0,994456480,False
5843,30,5306,5.0,1006149047,False
5844,30,5308,5.0,993305296,False
5850,30,5326,5.0,990239742,False
5860,30,5406,5.0,994474005,False
5865,30,5465,5.0,994456957,False
5878,30,5522,5.0,994456213,False
5882,30,5557,5.0,994457057,False
5888,30,5617,5.0,994456213,False
5891,30,5628,5.0,994456636,False
5906,30,5787,5.0,1002769606,False
5911,30,5835,5.0,1002769561,False
5924,30,5963,5.0,1009695904,False
5926,30,5978,5.0,1017556925,False
5929,30,5995,5.0,1019362987,False
5936,30,6064,5.0,1012169711,False
5942,30,6152,5.0,1020056483,False
5956,30,6293,5.0,1033397995,False
5958,30,6299,5.0,1031799237,False
5975,30,6464,5.0,1027051203,False
5986,30,6630,5.0,1033879863,False
6005,30,6812,5.0,1042494862,False
6008,30,6847,5.0,1036367914,False
6022,30,6956,5.0,1041284839,False
6024,30,6960,5.0,1040659215,False
6028,30,6989,5.0,1041284703,False
