46	-3.2402854 -1.2711414 -0.46822733 3.1388266
47	-2.7290373 -0.9166731 -0.4107979 2.1155238
48	-4.895838 -1.6126611 -0.63123894 3.7042599
49	-3.1344461 -1.101088 -0.46751136 2.6492736
50	-4.5084395 -1.2457602 -0.6404709 3.0150387
51	-3.688088 -1.1869913 -0.5298896 2.7888362
52	-2.433549 -0.83684886 -0.36783645 2.0243988
53	-5.32441 -1.7518208 -0.7804244 4.310547
54	-4.0386972 -1.2710297 -0.5371563 2.930124
55	-5.1317267 -1.3665354 -0.6857496 3.3026953
56	-6.7647085 -1.7413934 -0.86864525 4.2788033
57	-4.6820416 -1.5225737 -0.6992292 3.7668982
58	-0.6516434 -0.4241241 0.2628803 0.48775396
59	-5.2814517 -1.4180222 -0.66236305 3.368202
60	-4.3106656 -1.1891114 -0.61102176 2.8885243
61	-2.9951134 -1.0182225 -0.4872976 2.5375466
62	-5.579727 -1.5489231 -0.6611037 3.553396
63	-3.9712548 -1.1242706 -0.5823546 2.6916404
64	-2.852252 -1.0318633 -0.2535552 2.034075
65	-4.629575 -1.2985901 -0.6057497 3.0623422
66	-5.073084 -1.3845369 -0.6624654 3.2953465
67	-6.366323 -1.7555009 -0.6945609 3.973728
68	-3.817843 -1.5082353 -0.5636913 3.908623
69	-4.6224375 -1.3091846 -0.5971123 3.0175226
70	-2.6098917 -0.8977598 -0.40700617 2.1711962
71	-3.014022 -1.0069343 -0.4696976 2.5122275
72	-5.547485 -1.50346 -0.68367213 3.5281553
73	-4.355663 -1.3582853 -0.6134612 3.2387762
75	-4.83002 -1.3885232 -0.6105472 3.1813693
76	-3.2449224 -1.0276716 -0.4635381 2.4024794
77	-4.013804 -1.1528379 -0.5913088 2.803523
78	-3.7934606 -1.5341111 -0.5444212 3.9751618
79	-4.70396 -1.3140662 -0.59552175 3.0451434
80	-4.747216 -1.6610507 -0.6288409 3.935243
81	-2.8060415 -1.011462 -0.3454133 2.1654916
82	-5.9151416 -1.6058285 -0.6964487 3.7259867
83	-3.6396065 -1.1872566 -0.49729422 2.7627563
84	-4.5665593 -1.3506399 -0.6161888 3.167059
85	-4.9373145 -1.3636563 -0.6411289 3.2534668
86	-3.6986313 -1.3633761 -0.591591 3.6162689
87	-4.270635 -0.986335 -0.8269726 2.9150014
88	-4.8906393 -1.5204389 -0.6284759 3.5132267
89	-3.8795936 -1.488307 -0.59143287 3.7869897
90	-2.5913084 -0.8519946 -0.3942953 2.090734
91	-3.578345 -1.3713249 -0.53923094 3.421656
92	-4.7448545 -1.657564 -0.6988778 4.0882215
93	-3.616168 -1.4485561 -0.5101023 3.783715
94	-5.0463905 -1.7079422 -0.7701989 4.295409
95	-3.398353 -1.3183789 -0.4837591 3.2521589
96	-4.200819 -1.3015301 -0.5563963 2.9392304
97	-3.1123922 -1.1032234 -0.48406884 2.720182
98	-6.475536 -1.6855025 -0.7996527 4.0399804
99	-4.0915613 -1.7209321 -0.5406844 4.28708
100	-3.715103 -1.2314243 -0.43531346 2.6808703
101	-4.9096637 -1.6649235 -0.771366 4.252864
102	-3.4139075 -1.3459635 -0.4774693 3.3680692
103	-4.732272 -1.0892323 -0.8304688 3.0750554
104	-5.8595734 -1.5959932 -0.69616425 3.7086854
105	-4.912312 -1.3713778 -0.64024293 3.2250543
106	-4.4092693 -1.2518815 -0.60542464 2.9647713
107	-1.4566745 1.1431383 0.9612689 -1.0652673
108	-4.6566935 -1.4417673 -0.6783522 3.5214686
109	-6.0848503 -1.6243203 -0.7678341 3.876633
110	-3.5426373 -1.2168576 -0.57294697 3.106465
111	-4.1552296 -1.7548349 -0.52674 4.54788
112	-2.9857519 -1.0867966 -0.4573571 2.711688
113	-6.1437755 -1.623154 -0.7397232 3.8303266
115	-4.2504196 -1.8661423 -0.48006624 4.7514944
116	-4.2037864 -1.8559117 -0.49574512 4.7053127
117	-3.9718287 -1.1580664 -0.57692665 2.7579906
118	-6.0662503 -1.605412 -0.73019624 3.7719643
119	-5.5863667 -1.7182368 -0.52789164 3.6154
120	-2.360958 -0.6136437 -0.45329753 1.7470684
121	-4.7790127 -1.3224148 -0.66868126 3.1833708
122	-6.407917 -1.74033 -0.78384197 4.147279
123	-5.381486 -1.430374 -0.6733266 3.3566797
124	-3.2620928 -1.0282972 -0.51291496 2.498482
125	-2.738476 -0.64567536 -0.59004647 1.9954627
126	-4.0603337 -1.2635518 -0.58093584 3.007482
127	-4.6565056 -1.4957261 -0.65978235 3.612009
128	-5.6897926 -1.5455168 -0.7193762 3.6761434
129	-3.9995894 -1.1433085 -0.59721005 2.8229449
130	-4.975801 -1.4751958 -0.7180124 3.6021721
131	-3.5684614 -1.4430033 -0.48118234 3.5700963
132	-4.9831257 -1.3819683 -0.6687769 3.3381307
133	-5.085424 -1.4366695 -0.624524 3.3403618
134	-5.2714634 -1.4123888 -0.64772445 3.3247416
135	-4.244729 -1.3651354 -0.6083719 3.32392
136	-2.1926756 0.0715024 -0.69247204 1.5879
137	-4.185251 -1.847531 -0.48639938 4.587859
138	-2.507689 -0.8500782 -0.42111683 2.1529164
139	-4.2669153 -1.3184607 -0.6403547 3.254815
140	-3.8155005 -1.6092703 -0.5047643 4.192182
141	-5.529616 -1.5260614 -0.6340975 3.4996433
142	-6.240988 -1.6428963 -0.7761495 3.9513636
143	-3.92309 -1.6590706 -0.49804997 4.045373
144	-4.1015587 -1.8128197 -0.47568482 4.604726
145	-2.82854 -0.93939257 -0.46061882 2.3151977
146	-3.7558093 -0.90366256 -0.7351255 2.6536605
147	-3.4804497 -1.3542836 -0.504914 3.3415098
148	-5.334438 -1.4666219 -0.6815343 3.453883
149	-4.1795564 -1.7791817 -0.53882945 4.650874
150	-3.4105992 -1.2332976 -0.29041693 2.4220948
151	-3.4897642 -1.4387758 -0.48573908 3.714284
152	-3.3314586 -1.2378148 -0.4932865 2.9766123
153	-2.6716232 -0.8156899 -0.41806233 1.9477298
154	-2.6000974 -0.9415279 -0.35930473 2.193481
155	-2.9030292 -0.94613206 -0.4527437 2.3707154
156	-4.2539124 -1.0071176 -0.7854938 2.9153318
157	-2.9077845 -0.9424479 -0.4682597 2.3365526
158	-5.4695063 -1.5127233 -0.728405 3.6464128
159	-4.647622 -1.4159181 -0.6613088 3.422062
160	-2.7275414 -0.8937242 -0.39520237 2.0350223
161	-5.546539 -1.4998505 -0.72110754 3.5655322
162	-3.516778 -1.4329094 -0.4848061 3.7843552
163	-3.2693815 -1.1129638 -0.37971368 2.4191191
164	-3.148666 -0.96413326 -0.45637548 2.2705426
165	-4.696429 -1.2689648 -0.6321877 3.0352862
166	-0.8964585 -0.67751366 0.42282987 0.37002876
167	-3.6209836 -1.4475255 -0.52794 3.7179053
168	-4.605919 -1.2914977 -0.66064113 3.1766758
169	-5.83353 -1.4948642 -0.7951327 3.7329037
170	-6.2357745 -1.6587217 -0.7562701 3.90303
171	-0.7109213 -0.4337283 0.35832143 0.30492064
172	-6.2854276 -1.6564566 -0.7731965 3.94627
173	-0.7021839 -0.68343705 0.70700127 0.015036331
174	-3.0200458 -1.1947011 -0.41850433 2.8759532
175	-4.1738033 -1.7720641 -0.5081609 4.269575
176	-4.755662 -1.3510484 -0.54933685 3.0500062
177	-4.1112337 -1.6733781 -0.55972296 4.242638
178	-4.7846165 -1.3455635 -0.6702324 3.2621276
179	-3.043748 -0.99610347 -0.469726 2.4899063
180	-4.8568816 -1.6490221 -0.72630644 4.1474323
181	-3.9061913 -1.5992471 -0.55404973 4.025237
182	-3.2640557 -1.1296935 -0.49224386 2.7560067
183	-2.7650306 -0.82894874 -0.41802984 2.0056837
184	-4.828217 -1.5543673 -0.69444656 3.7831423
185	-5.7245245 -1.5318162 -0.73280394 3.6352437
186	-6.259149 -1.6714059 -0.7631063 3.9792178
187	-4.662855 -1.5929395 -0.71645164 4.0092793
188	-6.1632 -1.6936767 -0.6969586 3.8799362
189	-2.8991091 -1.0833935 -0.25587896 2.0960963
190	-3.3458405 -1.0841475 -0.4953241 2.5907998
191	-3.000518 -0.9835943 -0.44161275 2.2966468
192	-3.2362633 -1.1939343 -0.48388076 2.9503024
193	-3.389732 -1.2505689 -0.5280245 3.0587955
194	-4.815583 -1.6417819 -0.7316879 4.14039
195	-3.786392 -1.517052 -0.5577797 3.9244277
196	-4.3574505 -1.4476372 -0.6550502 3.5309017
197	-4.7495694 -1.5059384 -0.6740747 3.6479635
198	-1.3427151 -0.88973296 1.1273228 -0.23099957
199	-6.257019 -1.6566178 -0.7348338 3.9220345
200	-6.6060033 -1.7288461 -0.8186491 4.156275
201	-3.090864 -1.1548272 -0.47341028 2.8141437
202	-0.9617597 -0.68839294 0.3317604 0.5563862
203	-6.414764 -1.70413 -0.7717365 4.0626483
204	-4.9277368 -1.683109 -0.70447016 4.0939803
205	-2.5295818 -0.8766566 -0.39436284 2.1409335
206	-3.36104 -1.0353832 -0.47620705 2.4501987
207	-3.1057684 -0.9136555 -0.48143968 2.2093382
208	-3.9702888 -1.1763569 -0.53251266 2.7102282
211	-5.7943563 -1.5560946 -0.68417585 3.6509445
212	-5.3326106 -1.4417036 -0.6671553 3.382305
213	-5.5030427 -1.5536903 -0.78873646 3.8291464
214	-4.292048 -1.8377054 -0.5303164 4.6950946
216	-2.630668 -0.9817617 -0.40908262 2.4274912
217	-3.1259847 -1.1040148 -0.304627 2.2301521
218	-3.7793834 -1.5013711 -0.5505861 3.870905
219	-3.709114 -1.3248876 -0.5914273 3.4060144
220	-2.9889584 -1.1520857 -0.45453712 2.9751134
221	-4.2806835 -1.2012138 -0.60705286 2.8731837
222	-4.462296 -1.3132255 -0.5719762 2.9878616
223	-5.6863027 -1.5069803 -0.70294887 3.5860295
224	-5.7200947 -1.5677121 -0.68641925 3.6285617
225	-3.7902837 -1.5667065 -0.5064205 3.9461133
226	-4.073275 -1.742182 -0.5154239 4.4869804
227	-4.2250896 -1.7661943 -0.55224335 4.463147
228	-3.1042745 -0.9305975 -0.4313353 2.217305
229	-3.9030793 -1.1938056 -0.52390504 2.7274022
230	-3.7205226 -1.4570761 -0.5270453 3.5705566
231	-5.2574596 -1.4751405 -0.6724269 3.4609518
232	-5.5543942 -1.5328655 -0.6546497 3.5212364
233	-2.6854088 -0.8856153 -0.376661 2.1008613
234	-2.7662563 -0.83066714 -0.41091213 1.9503684
235	-3.7441502 -1.0898385 -0.5692715 2.6769435
236	-6.0567756 -1.6168514 -0.7777433 3.874676
237	-3.8698378 -1.2306101 -0.5562122 2.9288614
238	-5.4596334 -1.5044752 -0.65846485 3.4828618
239	-6.5095186 -1.7258095 -0.7659016 4.054597
240	-3.065791 -1.0300983 -0.44971502 2.405223
241	-2.6600692 -0.9244091 -0.38646123 2.1739435
242	-4.940023 -1.6960582 -0.68682534 4.093828
243	-3.8101058 -1.5319312 -0.53529 3.9792507
244	-2.3957653 -0.79709315 -0.31454435 1.864638
245	-3.2428102 -1.1806104 -0.5004974 2.9030282
246	-4.2551684 -0.9138323 -0.8781055 2.923336
247	-3.0075026 -0.8506862 -0.5172204 2.242059
248	-5.405773 -1.4862925 -0.68565935 3.526554
249	-4.743409 -1.6877223 -0.6323153 4.027106
250	-3.576985 -1.0586331 -0.5115368 2.459514
251	-4.693128 -1.5058258 -0.66389364 3.6435
252	-6.5992274 -1.7386914 -0.7719022 4.1148996
253	-2.9280896 -1.0819454 -0.4218627 2.5514808
254	-4.796421 -1.640917 -0.75927216 4.1684785
255	-2.6559749 -0.89834213 -0.3861402 2.1483748
256	-2.6237178 -0.908195 -0.3607304 2.0665953
257	-5.3466883 -1.4492053 -0.6983154 3.4625242
258	-5.071308 -1.3967443 -0.64461076 3.3070116
259	-3.7783933 -1.3768178 -0.5996764 3.4943545
260	-3.9827108 -1.2144849 -0.58093685 2.8992808
261	-6.2531323 -1.6400418 -0.7492468 3.8815877
262	-3.1329584 -1.1666517 -0.5075759 3.0862415
263	-3.6936479 -1.4216864 -0.5566846 3.6929452
264	-3.372123 -1.2407627 -0.517867 3.1006057
265	-5.797952 -1.5632064 -0.6886743 3.6464362
266	-4.7320056 -1.6347121 -0.71573627 4.12809
267	-2.68563 -0.9466028 -0.41793513 2.227455
268	-4.6904397 -1.3151069 -0.6082887 3.0510364
269	-2.797175 -1.1203746 -0.19542472 2.0915108
270	-3.5018196 -1.0723674 -0.49812993 2.5601718
271	-6.9335146 -1.7719393 -0.84552777 4.3318605
272	-6.0442514 -1.6929853 -0.79681444 4.0545287
273	-3.7455366 -1.4861366 -0.5185225 3.8765512
274	-4.7738094 -1.35473 -0.6256384 3.2275934
275	-3.786121 -1.5229467 -0.5386342 3.8819997
276	-5.294236 -1.429386 -0.6288276 3.259648
277	-6.157386 -1.7480016 -0.7737009 4.141688
278	-3.8059125 -1.5956029 -0.5029892 3.9534085
279	-2.5879083 -0.921584 -0.41918772 2.3672833
280	-6.1842046 -1.6651891 -0.76558685 3.968637
281	-4.745805 -1.4644378 -0.7042115 3.6219347
282	-2.4336908 -0.8651166 -0.32684195 1.9142462
283	-3.6273139 -1.0555159 -0.51752764 2.5285916
284	-4.7132654 -1.501284 -0.64986485 3.594531
285	-6.285376 -1.6393 -0.8170258 4.03021
286	-2.7118664 -0.8843388 -0.37525433 2.081901
288	-3.526868 -1.0667288 -0.48849705 2.4387343
289	-3.3548286 -1.2402521 -0.53748155 3.2223384
290	-4.91651 -1.349418 -0.63521737 3.1935816
291	-5.856136 -1.5950251 -0.7289359 3.807343
293	-2.8958611 -1.0950135 -0.45158944 2.6522942
294	-3.0716202 -0.946028 -0.4546696 2.2289007
295	-4.6734776 -1.274653 -0.66199887 3.0898552
296	-3.6711953 -1.405347 -0.5609826 3.6375515
297	-5.571457 -1.5197808 -0.64814556 3.4874156
298	-4.617675 -1.3052925 -0.5654194 2.99577
299	-4.801445 -1.6912607 -0.68400913 4.131519
300	-3.946441 -1.273701 -0.5925219 3.146041
301	-2.9806745 -0.95608926 -0.43642002 2.2337167
302	-4.7897234 -1.656166 -0.7215416 4.134373
303	-5.3425403 -1.4456388 -0.7341104 3.5159109
304	-6.4196157 -1.6705872 -0.85613936 4.124377
305	-2.5429246 -0.89929366 -0.4088558 2.3364537
306	-3.7096753 -1.5247719 -0.5176352 3.8797407
307	-3.4004161 -1.1097916 -0.5430562 2.728396
308	-5.262944 -1.3187054 -0.7840438 3.4109983
309	-4.3639164 -1.3712677 -0.66993546 3.4485657
310	-4.092085 -1.7344496 -0.51884174 4.4543996
311	-4.0012455 -1.1598289 -0.58063567 2.777553
312	-4.4761705 -2.0173118 -0.47199056 5.0359154
313	-6.05024 -1.6133648 -0.749853 3.8802662
314	-4.7168717 -1.3533127 -0.5753393 3.0845566
315	-6.278247 -1.6509238 -0.874166 4.150246
316	-2.5419767 -0.80714226 -0.38931778 1.9388307
317	-4.041162 -1.2033516 -0.59831333 2.953392
318	-4.553384 -1.2996249 -0.56023914 2.9782386
319	-3.6160846 -1.4200039 -0.5237645 3.5032911
320	-4.959928 -1.6288071 -0.69857013 3.9464796
321	-2.8952491 -1.059802 -0.44995052 2.6040778
322	-6.269616 -1.7181771 -0.7773087 4.069023
323	-5.928249 -1.6193305 -0.69658417 3.7441087
324	-5.1261983 -1.3977786 -0.69167554 3.4091043
325	-6.1033163 -1.6717203 -0.73028946 3.8432891
326	-4.3355412 -1.9119383 -0.5137346 4.86834
327	-3.2562783 -1.1373779 -0.5041335 2.935265
328	-3.7770977 -1.5050862 -0.5542986 3.859824
329	-5.233577 -1.5955216 -0.6123506 3.5975077
330	-4.6646037 -1.5972061 -0.6969772 3.989627
331	-5.3271384 -1.4775503 -0.6664418 3.4281151
332	-6.09135 -1.6748472 -0.75362295 3.9886901
333	-3.551132 -1.4493219 -0.4872177 3.796656
334	-5.873787 -1.5438418 -0.76035345 3.7655847
336	-3.2684782 -1.0220253 -0.47582886 2.4211607
337	-3.9459007 -1.6033155 -0.5411729 4.119431
338	-4.2614613 -1.160323 -0.6416915 2.8448224
339	-5.162741 -1.3441324 -0.8173902 3.5569549
340	-3.7044454 -1.0215222 -0.63389 2.657292
341	-4.642665 -1.2928476 -0.62006617 3.0521586
342	-6.105213 -1.6095054 -0.72433627 3.7670274
343	-4.2261534 -1.8440335 -0.4841346 4.732456
344	-4.3728404 -1.2395116 -0.5865837 2.911969
345	-4.9125566 -1.3855956 -0.62181425 3.2469492
346	-5.330459 -1.7629913 -0.79996616 4.477523
347	-4.108453 -1.1458869 -0.65610504 2.8837478
348	-2.8798804 -0.026784353 3.2081444 -2.2336917
349	-2.5711372 0.75193673 2.7611027 -2.30804
350	-3.6626077 0.89095616 3.832279 -3.1562712
351	-2.868858 0.23981889 2.464136 -1.9721428
352	-3.8416157 1.0719441 3.914319 -3.3223178
353	-3.7674623 1.3782368 3.5497983 -3.2789147
354	-4.117906 0.9523962 4.2752748 -3.5289974
355	-4.5063725 0.99186075 4.8168063 -3.8525023
356	-1.9685978 0.6734805 2.0866237 -1.7992045
357	-3.4648533 0.96078527 3.49202 -3.00928
359	-4.050623 1.023736 4.393754 -3.5794437
360	-4.3407884 1.1564201 4.7877245 -3.8817525
361	-4.0840964 0.94557554 4.235878 -3.4734547
362	-3.6158843 0.94352627 3.9076204 -3.204005
363	-2.2361658 0.49850562 2.3155007 -1.9326162
364	-3.4586432 0.0756577 2.873608 -2.176284
365	-2.405074 0.7911703 2.5554423 -2.1841564
366	-3.7592032 1.3707473 3.539779 -3.2687128
367	-3.9823103 1.0658889 4.349591 -3.5670161
368	-4.20032 1.1890789 4.2506795 -3.6371596
369	-3.9448373 1.0949329 4.0113196 -3.4153059
370	-4.4831104 1.3832259 5.123606 -4.1648183
371	-2.3907752 0.8303209 2.5215132 -2.2004094
372	-3.661243 0.88058823 4.0073595 -3.2173836
373	-4.6462383 1.5566815 5.1626835 -4.320756
374	-4.622692 1.4511497 4.911548 -4.158644
375	-3.6974626 1.006307 3.5367496 -3.0802681
376	-4.088671 1.31585 4.1620283 -3.6280303
377	-1.7759802 0.5894023 1.858972 -1.6033726
378	-4.512957 1.4870939 4.7573605 -4.0777063
379	-1.6683576 0.6662347 1.7352825 -1.5234854
380	-3.0387604 0.9277049 3.0929434 -2.6942823
381	-3.2631438 0.9987081 3.3108392 -2.8900442
382	-3.4173925 0.90345776 3.6003435 -3.0023193
383	-2.1447532 0.72575396 2.2858837 -1.9627156
384	-1.9965413 0.5383808 2.1051817 -1.7278391
385	-2.7030299 1.013829 2.8910205 -2.5413532
386	-1.7518579 0.53448004 1.853992 -1.5601708
387	-4.254071 1.2010471 4.617232 -3.8072784
388	-4.2211447 1.252151 4.478811 -3.7685564
389	-4.3218536 2.2277884 3.802175 -3.890383
390	-2.612311 0.89053345 2.7271996 -2.3662095
391	-4.473089 1.4964408 4.7852254 -4.08679
392	-4.2612076 1.2473005 4.5304713 -3.7971854
393	-3.2999735 0.14080948 2.773005 -2.1538017
394	-4.053925 1.3184391 4.416128 -3.7156856
395	-4.479892 1.6201372 5.3164873 -4.3437524
396	-4.0575233 0.99558485 4.3808665 -3.5506372
397	-4.49578 1.198286 4.7699795 -3.9385684
398	-4.2922907 1.0996987 4.2134304 -3.607866
399	-2.7309198 -1.0765916 3.1868508 -1.5180115
400	-4.641694 1.5494713 4.8680344 -4.190803
401	-1.3664032 0.44544008 1.5315408 -1.2837828
402	-4.5128703 1.266648 4.8077483 -3.9894187
403	-3.8482552 0.94398284 4.1216497 -3.360966
404	-4.5778084 1.2837609 4.5275292 -3.8995266
405	-3.165781 0.861495 3.3472927 -2.7889576
406	-2.3618393 0.75533 2.4408796 -2.120369
407	-3.5148325 0.86931354 3.7130845 -3.037177
408	-4.554868 1.362896 4.5683126 -3.9379816
409	-4.3807716 1.1709394 4.286054 -3.686963
410	-3.6731093 0.9165867 3.8454328 -3.1759188
411	-2.004998 0.6259093 2.1438508 -1.8204608
412	-4.69826 1.4925196 5.143497 -4.2973585
413	-3.6057177 1.0016208 3.8316038 -3.182824
414	-3.0967152 1.3697577 5.109332 -3.6473258
415	-3.9937584 1.0643281 4.2781115 -3.5271342
416	-3.5870597 1.020416 3.868016 -3.2032166
417	-4.551101 1.4562557 4.8468194 -4.1022553
418	-3.9374928 0.91950554 4.1908774 -3.3978279
419	-4.5979204 1.4613142 4.6056137 -4.029026
420	-3.7366197 1.347395 3.7723432 -3.3535655
421	-4.018746 1.0548716 4.274028 -3.5222075
422	-3.8288424 1.446639 5.480582 -4.1228995
423	-4.3313103 1.5081378 4.836622 -4.0630937
424	-3.5633087 0.97636455 3.5902064 -3.0939918
425	-3.6586332 1.0202851 3.9721448 -3.2852883
426	-3.5939705 0.9245525 3.738816 -3.1086488
427	-2.6064646 0.7063308 2.820684 -2.3290942
428	-2.316686 0.499663 2.5142622 -2.0309923
429	-3.2278135 0.8729591 3.3872116 -2.8253114
430	-4.233332 1.193711 4.199318 -3.6169653
431	-4.6791515 1.4883829 4.8973446 -4.1831245
432	-4.5674577 1.2715491 4.9126735 -4.034872
433	-3.0301871 0.79218006 3.1699238 -2.6371365
434	-4.166987 1.2738122 4.482476 -3.7545536
435	-3.0312552 1.0023968 3.1246357 -2.7255797
436	-4.2556796 1.4979681 4.8535347 -4.0564165
437	-3.0876615 0.68149596 3.231334 -2.6423814
438	-4.4954643 1.5240738 5.0132647 -4.183614
439	-4.4203258 1.2326753 4.7216897 -3.9037228
440	-3.4199202 1.0223123 3.4924073 -3.0058208
441	-3.5183284 0.12166558 2.9218893 -2.2478464
442	-3.2673435 0.9481721 3.397461 -2.8749955
443	-1.7230139 0.5633012 1.8295695 -1.5678828
444	-4.401085 1.2263638 4.7563305 -3.9115963
445	-4.1043043 1.0475748 4.282114 -3.5330846
446	-3.6479828 1.2068192 3.7886026 -3.27126
448	-1.9628315 0.65591747 2.1359513 -1.8162913
449	-2.9457877 0.89807194 3.2806745 -2.7295973
450	-3.933263 0.9695747 4.0664725 -3.351741
451	-3.8967943 1.1049846 4.167847 -3.479352
452	-4.4306364 1.1020756 4.7263713 -3.848417
453	-2.4484363 0.6328696 2.5802412 -2.1489346
454	-2.1063054 0.27984905 1.8927851 -1.5473536
455	-4.26786 0.9516401 4.5673804 -3.6758003
456	-4.7047677 1.2886406 4.9088507 -4.1015105
457	-3.713043 1.0716101 3.7611604 -3.2319329
458	-3.9390519 0.9982562 4.2198186 -3.4531188
459	-2.969023 0.93705636 3.0168397 -2.6661572
460	-4.7096663 1.2825488 5.0893598 -4.1789837
461	-4.244663 1.4257954 4.870028 -4.0072145
462	-3.8826818 1.1051555 3.8363643 -3.311695
463	-4.433271 1.1748122 4.6915383 -3.870279
464	-1.9727854 0.41778624 2.1512663 -1.6686931
465	-4.740558 1.5242056 5.046303 -4.289767
466	-3.015892 0.83547604 3.1667001 -2.663541
467	-2.1949437 0.6754901 2.3448112 -1.9812037
468	-1.6823144 0.6021484 1.7070954 -1.4986005
469	-3.766713 1.0157895 3.8688412 -3.2469218
470	-3.5772998 0.8965347 3.7871687 -3.122226
471	-4.0920053 1.1461273 4.3077965 -3.5974379
472	-2.2091599 0.71053416 2.4430654 -2.0503576
473	-4.1082997 1.128516 4.407199 -3.6489367
474	-3.8372786 0.9241944 4.078392 -3.332265
475	-4.0125437 1.220222 3.9976978 -3.4999385
476	-3.3101194 0.22945958 2.785679 -2.211487
477	-3.1729157 0.8846435 3.2854705 -2.7895706
478	-2.6750844 0.7872214 2.900007 -2.42777
479	-4.2647834 1.2252209 4.429945 -3.7469006
480	-2.6336887 0.8849021 3.100989 -2.5547287
481	-4.1075287 1.0316691 4.3811135 -3.5876539
482	-4.1240115 1.2013 4.2682085 -3.6387305
483	-4.0321927 2.3849893 4.1922684 -4.034597
484	-2.3345823 0.5531495 2.0460272 -1.8366898
485	-2.369876 0.84337306 2.4664314 -2.1574302
486	-3.5369961 1.0231655 3.5532455 -3.0765796
487	-4.1091185 1.2431906 4.293789 -3.6432755
488	-4.0627627 1.1948094 4.290943 -3.6101718
489	-3.9813528 0.9432967 4.3001385 -3.4874897
490	-3.4029064 0.97750413 3.525336 -3.0005434
491	-3.3020997 0.99283683 3.434626 -2.9384615
492	-4.5813937 1.5253551 4.853211 -4.1537695
493	-4.6210947 1.2879146 4.631531 -3.9510815
494	-3.8726585 1.1618528 3.7921202 -3.3315125
495	-3.9569652 1.0837762 4.2064133 -3.4634433
496	-4.184338 1.4176636 4.433681 -3.813704
497	-4.938209 1.546997 5.149706 -4.3853908
498	-2.6395557 0.65590125 2.7690344 -2.29019
499	-1.768092 0.632515 1.8841175 -1.6286821
500	-4.788862 1.5124285 5.1235423 -4.319975
501	-3.596177 0.29160777 2.978669 -2.4024806
502	-3.3047667 1.0082603 3.469783 -2.9536643
503	-4.581228 1.381308 4.592042 -3.9668748
504	-4.461186 0.9888681 4.858293 -3.8528252
505	-3.3282852 0.97885865 3.3764253 -2.9301991
506	-4.619476 1.3912148 5.0573378 -4.196957
507	-4.6163363 1.2951772 4.92143 -4.0758934
508	-3.5687547 0.982689 3.8306072 -3.1760166
509	-3.5186079 1.0116718 3.5303564 -3.050731
510	-3.985915 0.9297634 4.253981 -3.428354
511	-4.101363 1.1697973 4.1486964 -3.545887
512	-4.0545034 1.1311575 4.0281377 -3.4562123
513	-4.691367 1.5771319 5.1147084 -4.313865
514	-4.59167 1.4392953 4.845563 -4.104114
515	-4.3897057 1.550722 4.8858423 -4.1456757
516	-3.6820843 0.99394524 3.7326255 -3.188113
517	-4.031255 1.2987505 3.8430774 -3.4617648
518	-3.5261364 0.97442955 3.560128 -3.0523658
519	-3.9681635 0.9161134 4.26473 -3.4320822
